,wind_speed,Avg_Wnd_Sp,wind_direction_N,water_l1,water_l1_ibge,water_l1_dhn,avg_water_l1,avg_water_l1_ibge,avg_water_l1_dhn,vazao_m3s-1_bt
2024-05-08 14:00:00+00:00,16.853333333333335,16.966666666666665,122.61666666666667,9.973099999999999,0.19236999999999999,-0.50956,9.823879629629628,0.04314962962962959,-0.6587803703703703,
2024-05-08 15:00:00+00:00,27.855,27.75,40.40833333333334,10.677102083333335,0.8963720833333333,0.19444208333333332,10.742689583333334,0.9619595833333334,0.26002958333333337,
2024-05-08 16:00:00+00:00,23.400000000000002,23.658,253.98333333333332,11.398838333333334,1.6181083333333333,0.9161783333333332,11.395103333333331,1.6143733333333332,0.9124433333333333,
2024-05-08 17:00:00+00:00,21.6,21.582,346.6,11.67577,1.8950399999999998,1.19311,11.673699999999998,1.89297,1.19104,
2024-05-08 18:00:00+00:00,20.115000000000002,20.07,320.575,11.7077625,1.9270325,1.2251025,11.7100875,1.9293575,1.2274275000000001,15442.5
2024-05-08 19:00:00+00:00,,,,,,,,,,16745.0
2024-05-08 20:00:00+00:00,,,,,,,,,,
2024-05-08 21:00:00+00:00,,,,,,,,,,
2024-05-08 22:00:00+00:00,45.580909090909095,46.29272727272727,220.1090909090909,11.546997727272728,1.7662677272727274,1.0643377272727275,11.54484318181818,1.7641131818181819,1.0621831818181817,
2024-05-08 23:00:00+00:00,48.138,47.358,221.03333333333333,11.691939999999999,1.91121,1.2092800000000001,11.693083333333334,1.9123533333333336,1.2104233333333334,
2024-05-09 00:00:00+00:00,36.318,36.078,229.18333333333334,11.471038333333333,1.6903083333333333,0.9883783333333334,11.473728333333334,1.6929983333333334,0.9910683333333332,
2024-05-09 01:00:00+00:00,39.756,39.06,226.06666666666666,11.285975,1.505245,0.803315,11.288518333333334,1.5077883333333333,0.8058583333333332,
2024-05-09 02:00:00+00:00,37.386,37.572,226.48333333333332,11.052236206896552,1.2715062068965517,0.5695762068965518,11.052991379310345,1.2722613793103448,0.5703313793103448,
2024-05-09 03:00:00+00:00,33.82779661016949,34.16338983050847,239.54322033898305,11.17693,1.3962,0.6942699999999999,11.177061666666667,1.3963316666666665,0.6944016666666667,
2024-05-09 04:00:00+00:00,35.364,35.874,238.05,11.42742,1.6466899999999998,0.9447600000000002,11.424574999999999,1.643845,0.941915,
2024-05-09 05:00:00+00:00,32.202000000000005,32.238,242.7,11.436921666666667,1.6561916666666667,0.9542616666666666,11.437730000000002,1.6569999999999998,0.9550700000000001,
2024-05-09 06:00:00+00:00,29.298000000000002,29.838000000000005,244.43333333333334,11.347983333333332,1.5672533333333334,0.8653233333333332,11.348475,1.567745,0.865815,
2024-05-09 07:00:00+00:00,31.362000000000005,32.148,245.75,11.229225000000001,1.4484949999999999,0.746565,11.22945166666667,1.4487216666666667,0.7467916666666666,
2024-05-09 08:00:00+00:00,36.36631578947368,36.050526315789476,243.24824561403508,11.200056896551725,1.419326896551724,0.7173968965517241,11.197977586206896,1.4172475862068967,0.7153175862068964,
2024-05-09 09:00:00+00:00,32.934000000000005,33.006,242.25,11.287566666666667,1.5068366666666668,0.8049066666666667,11.285663333333332,1.5049333333333335,0.8030033333333333,
2024-05-09 10:00:00+00:00,29.766315789473687,30.233684210526313,237.16052631578947,11.553780357142857,1.773050357142857,1.0711203571428571,11.5514875,1.7707575,1.0688275,
2024-05-09 11:00:00+00:00,31.00421052631579,30.70736842105263,232.05526315789473,11.655112068965515,1.8743820689655173,1.1724520689655171,11.653796551724138,1.873066551724138,1.1711365517241379,
2024-05-09 12:00:00+00:00,26.93684210526316,27.056842105263158,239.00263157894736,11.63502372881356,1.8542937288135592,1.1523637288135593,11.638067796610171,1.8573377966101694,1.1554077966101695,
2024-05-09 13:00:00+00:00,24.408,24.486,247.48333333333332,11.581430000000001,1.8007000000000002,1.09877,11.58114,1.80041,1.09848,11665.0
2024-05-09 14:00:00+00:00,23.33052631578947,23.570526315789476,246.02017543859648,11.584810344827586,1.8040803448275862,1.102150344827586,11.584953448275861,1.804223448275862,1.102293448275862,11623.0
2024-05-09 15:00:00+00:00,24.908275862068965,24.852413793103448,233.60517241379307,11.589250847457627,1.808520847457627,1.1065908474576271,11.590284745762713,1.8095547457627117,1.107624745762712,
2024-05-09 16:00:00+00:00,22.32,22.17,221.06666666666666,11.6897,1.9089699999999998,1.20704,11.691633333333334,1.9109033333333334,1.2089733333333335,
2024-05-09 17:00:00+00:00,19.073793103448278,18.893793103448274,223.63965517241377,11.817215254237288,2.0364852542372884,1.3345552542372883,11.813315254237288,2.032585254237288,1.3306552542372883,
2024-05-09 18:00:00+00:00,20.43,20.028000000000002,210.43333333333334,11.857111666666666,2.076381666666667,1.3744516666666666,11.857171666666666,2.0764416666666663,1.3745116666666666,
2024-05-09 19:00:00+00:00,21.063157894736843,21.03157894736842,206.809649122807,11.718044827586207,1.9373148275862067,1.235384827586207,11.71988275862069,1.9391527586206896,1.2372227586206896,
2024-05-09 20:00:00+00:00,20.634,20.778,199.41666666666666,11.666118333333333,1.8853883333333334,1.1834583333333333,11.664029999999999,1.8832999999999998,1.18137,
2024-05-09 21:00:00+00:00,19.116000000000003,19.002,193.78333333333333,11.69345,1.91272,1.21079,11.692288333333334,1.9115583333333332,1.2096283333333333,
2024-05-09 22:00:00+00:00,17.136000000000003,17.063999999999997,179.76666666666668,11.914605000000002,2.1338749999999997,1.431945,11.91081,2.13008,1.42815,
2024-05-09 23:00:00+00:00,14.598000000000003,14.502,154.38333333333333,12.079963333333332,2.299233333333333,1.5973033333333333,12.079271666666669,2.2985416666666665,1.5966116666666668,
2024-05-10 00:00:00+00:00,13.614,13.41,134.61666666666667,12.015161666666668,2.2344316666666666,1.5325016666666667,12.013869999999999,2.23314,1.5312100000000002,
2024-05-10 01:00:00+00:00,11.788474576271186,11.64813559322034,121.18728813559322,11.840570689655172,2.0598406896551724,1.3579106896551725,11.841356896551725,2.060626896551724,1.358696896551724,
2024-05-10 02:00:00+00:00,13.074000000000002,13.158000000000001,95.28333333333333,11.651342372881356,1.8706123728813557,1.1686823728813558,11.652359322033899,1.8716293220338982,1.1696993220338983,
2024-05-10 03:00:00+00:00,14.148000000000001,14.058000000000002,94.46666666666667,11.538339999999998,1.75761,1.05568,11.538643333333335,1.7579133333333332,1.0559833333333333,
2024-05-10 04:00:00+00:00,13.89,13.848,88.2,11.476156666666668,1.6954266666666666,0.9934966666666667,11.476685,1.6959549999999999,0.9940249999999999,
2024-05-10 05:00:00+00:00,15.486,15.354,81.3,11.596618333333334,1.8158883333333333,1.1139583333333334,11.594823333333334,1.8140933333333333,1.1121633333333332,
2024-05-10 06:00:00+00:00,15.888,16.026000000000003,67.38333333333334,11.607361666666666,1.8266316666666669,1.1247016666666667,11.608436666666666,1.8277066666666668,1.1257766666666666,
2024-05-10 07:00:00+00:00,16.721999999999998,16.608,64.48333333333333,11.400488333333334,1.6197583333333332,0.9178283333333335,11.401171666666666,1.6204416666666666,0.9185116666666666,
2024-05-10 08:00:00+00:00,16.554,16.536,58.05,11.226676271186442,1.4459462711864406,0.7440162711864408,11.228213559322034,1.4474835593220339,0.7455535593220338,
2024-05-10 09:00:00+00:00,17.33586206896552,17.14344827586207,55.60517241379311,11.146974137931034,1.3662441379310346,0.6643141379310344,11.14683275862069,1.3661027586206895,0.6641727586206896,
2024-05-10 10:00:00+00:00,19.581428571428575,19.247142857142855,60.36071428571429,11.264694736842104,1.4839647368421052,0.7820347368421052,11.26251403508772,1.4817840350877194,0.7798540350877192,
2024-05-10 11:00:00+00:00,20.208000000000002,20.226000000000003,65.91666666666667,11.441991666666665,1.6612616666666664,0.9593316666666667,11.441131666666665,1.6604016666666666,0.9584716666666666,
2024-05-10 12:00:00+00:00,23.003389830508475,22.472542372881357,64.49237288135593,11.567306896551724,1.7865768965517241,1.0846468965517242,11.567170689655173,1.7864406896551726,1.0845106896551726,
2024-05-10 13:00:00+00:00,19.404,19.356,51.21666666666667,11.554164406779662,1.7734344067796612,1.071504406779661,11.55483220338983,1.7741022033898304,1.0721722033898304,
2024-05-10 14:00:00+00:00,15.791186440677969,15.75457627118644,124.8313559322034,11.49415344827586,1.7134234482758621,1.011493448275862,11.495155172413792,1.714425172413793,1.0124951724137932,
2024-05-10 15:00:00+00:00,15.713999999999999,15.618000000000002,65.2,11.374171666666665,1.5934416666666666,0.8915116666666667,11.374871666666666,1.5941416666666666,0.8922116666666666,
2024-05-10 16:00:00+00:00,18.96,18.894,63.1,11.314428333333336,1.5336983333333334,0.8317683333333333,11.314798333333334,1.5340683333333334,0.8321383333333333,
2024-05-10 17:00:00+00:00,27.39050847457627,27.81762711864407,36.17033898305085,11.365954237288136,1.5852242372881358,0.8832942372881355,11.36403220338983,1.5833022033898305,0.8813722033898305,
2024-05-10 18:00:00+00:00,30.370344827586205,30.60620689655172,34.518965517241384,11.498185000000001,1.717455,1.015525,11.496006666666664,1.7152766666666668,1.0133466666666666,17609.5
2024-05-10 19:00:00+00:00,15.648,15.390000000000002,40.81666666666667,11.528381666666666,1.7476516666666666,1.0457216666666667,11.529143333333334,1.7484133333333332,1.0464833333333332,
2024-05-10 20:00:00+00:00,2.988,3.09,206.63333333333333,11.444893333333335,1.6641633333333332,0.9622333333333333,11.445846666666666,1.6651166666666668,0.9631866666666666,
2024-05-10 21:00:00+00:00,6.093333333333334,5.973333333333334,139.78333333333333,11.36873392857143,1.5880039285714287,0.8860739285714285,11.371842857142859,1.5911128571428572,0.8891828571428572,
2024-05-10 22:00:00+00:00,9.180000000000001,9.130344827586207,114.03620689655173,11.318425423728815,1.5376954237288134,0.8357654237288135,11.31858813559322,1.5378581355932204,0.8359281355932202,
2024-05-10 23:00:00+00:00,10.361999999999998,10.224000000000002,110.78333333333333,11.449538333333333,1.6688083333333332,0.9668783333333333,11.449165,1.6684350000000001,0.966505,
2024-05-11 00:00:00+00:00,11.770169491525424,11.678644067796611,123.45747457627118,11.609772881355932,1.8290428813559323,1.1271128813559321,11.608600000000001,1.82787,1.1259400000000002,
2024-05-11 01:00:00+00:00,15.437999999999999,15.54,130.83233333333334,11.59542,1.81469,1.1127600000000002,11.59676,1.81603,1.1141,
2024-05-11 02:00:00+00:00,13.252881355932203,13.399322033898304,93.15238983050847,11.513683333333333,1.7329533333333333,1.0310233333333334,11.513748333333336,1.7330183333333335,1.0310883333333332,
2024-05-11 03:00:00+00:00,14.958620689655172,15.231724137931035,99.19037931034482,11.322777192982457,1.542047192982456,0.8401171929824561,11.324226315789474,1.5434963157894737,0.8415663157894737,
2024-05-11 04:00:00+00:00,13.228474576271188,13.222372881355932,110.54222033898306,11.123644067796612,1.3429140677966103,0.6409840677966102,11.125022033898306,1.344292033898305,0.642362033898305,
